Bird,State,Count,Score
Todirostrum,MX-YUC,1137,0.173093
Canachites,CA-QC,7579,0.173091
Heliomaster,MX-JAL,1691,0.172773
Cyanerpes,MX-VER,1694,0.172565
Micrastur,MX-CHP,2303,0.172488
Claravis,MX-ROO,602,0.172098
Odontophorus,MX-OAX,109,0.172093
Celeus,MX-CAM,256,0.171370
Melanotis,MX-OAX,5527,0.171184
Momotidae,MX-ROO,20,0.171173
Spizaetus,MX-VER,522,0.170564
Leucosticte,US-AK,13209,0.169462
Oreoscoptes,US-CO,17639,0.169296
Cyanerpes,MX-ROO,1650,0.168900
Cuculidae,US-NJ,92,0.168638
Tetraoninae,CA-BC,293,0.168493
Nyctanassa,US-FL,84118,0.168369
Cuculidae,US-FL,102,0.168296
Cinclus,US-CO,24773,0.167618
Euplectes,US-TX,412,0.167484
Myiopsitta,US-TX,27675,0.167225
Gymnogyps,US-UT,1515,0.167148
Puffinus,US-NC,8919,0.167128
Arenaria,US-FL,156831,0.167040
Artemisiospiza,US-CA,7516,0.166815
Melanoptila,MX-YUC,1538,0.166630
Oreothlypis,MX-OAX,2674,0.165774
Nyctibius,MX-VER,640,0.165428
Bonasa,CA-QC,88931,0.165019
Psaltriparus,US-OR,141123,0.164762
Coragyps,US-FL,538801,0.164567
Thryomanes,US-WA,258496,0.164253
Tolmomyias,MX-YUC,2015,0.163656
Crax,MX-VER,310,0.163575
Henicorhina,MX-OAX,2518,0.162919
Xema,US-AK,7196,0.162905
Selasphorus,US-CO,210475,0.162897
Schiffornis,MX-ROO,214,0.162870
Busarellus,MX-TAB,214,0.162676
Sittasomus,MX-ROO,1773,0.162459
Atlapetes,MX-OAX,1815,0.162259
Crypturellus,MX-YUC,1855,0.162072
Platyrinchus,MX-CAM,442,0.161816
Geotrygon,US-FL,413,0.161533
Herpetotheres,MX-NAY,2503,0.161376
Cyanocompsa,MX-NAY,2684,0.160916
Ciccaba,MX-VER,1174,0.160651
Oncostoma,MX-YUC,952,0.160501
Jabiru,US-TX,117,0.160390
Agamia,MX-CAM,29,0.159894
Histrionicus,US-WA,45475,0.159869
Melozone,US-CA,129054,0.159392
Psilorhinus,MX-ROO,7859,0.158955
Tadorna,US-OK,118,0.158645
Tiaris,MX-VER,2266,0.158452
Momotus,MX-VER,5689,0.158447
Myiopagis,MX-CHP,1880,0.158335
Nyctiphrynus,MX-NAY,175,0.157882
Psaltriparus,US-WA,139869,0.157514
Phaeoptila,MX-MOR,1285,0.157417
Attila,MX-ROO,1934,0.156963
Colibri,MX-CHP,964,0.156876
Coragyps,US-TX,548178,0.156819
Urile,US-OR,76024,0.156519
Claravis,MX-VER,550,0.156253
Rhynchocyclus,MX-CAM,458,0.156148
Leucophaeus,US-FL,438642,0.156083
Colinus,US-TX,73875,0.156007
Arremon,MX-DIF,1815,0.155658
